ID_Posting	ID_Posting_Parent	ID_GodotObject	ID_CommunityIdentity	id_posting_status	Headline	Comment	createdAt	VoteNegative	VotePositive
1057868562	1057867683	2000119468985	556588	1		Es ist AUCH interessant, es ersetzt die Absolutzahlen nicht, da ja nocht völlig grundlos verschieden viel getestet wird.

Sie tun so, als ob das zufällige Sample der Bevölkerung sind.	2020-08-20 16:13:50.987	True	False
1058277164	1058271769	2000119685463	549570	1		Und wenn jemand erstochen wird, wird der auch nachträglich getestet?	2020-08-31 11:48:22.840	True	False
1058441392		2000119783957	5553	1	admin / admin ?		2020-09-04 10:01:15.863	True	False
1058442368		2000119783957	738120	1		Wow mit dem Schlepperkommentar ist er noch 10 Stockwerke in meinem Ansehen gesunken.	2020-09-04 10:12:26.740	False	True
1058446101		2000119783957	43775	1		Zu den Veranstaltungen: Nachdem das BMK, BMÖDS und BMG alle mehr als 200 Mitarbeiter haben, können die Ressortweihnachtsfeiern dieses Jahr nicht stattfinden (oder nur für ausgesuchte MitarbeiterInnen), da dabei für gewöhnlich keine Sitzplätze zugeteilt werden.	2020-09-04 11:13:53.677	False	True
1058453883	1058453563	2000119783957	578371	1		Vielen Dank für Ihren geistreichen Kommentar, Herr / Frau Dr. YouTube!	2020-09-04 14:16:13.100	True	False
1058496039		2000119808671	96808	1	Wo er recht hat, da Hacker,da hat er recht.		2020-09-05 20:22:39.557	False	True
1058595475		2000119846836	634228	1	In Österreich gibt es 520 Neuinfektionen.	Da wird sicher die Ampel bald rot	2020-09-08 12:29:41.330	False	True
1058614651	1058614616	2000119783957	632699	1		Flockerl!
*hüpft motiviert trotz müder Haxn*	2020-09-08 21:39:50.340	False	True
1058619587		2000119846836	744589	1		Tja, und inzwischen berichtet sogar die New York Times das die PCR Tests von Drosten bis zu 90% keine Aussage treffen bezüglich der Infizierung. Es braucht nur ein Bruchstück des Virus vorhanden sein und schon ist man ein Infizierter. Das man erst bei einer bestimmten Anzahl [mehrere Millionen] von lebenden Viren – und nicht irgendwelchen Bruchstücken – zu einem Risiko werden kann, wird in diesem Test nicht berücksichtigt.
Und da liegt auch der Hase begraben.	2020-09-09 05:15:34.713	True	False
1058635170		2000119873961	155944	1		Unglaublich, in GB stecken sich Menschen bei illegalen Partys mit einer Krankheit an, die sie nicht krank macht und die man auch sonst nicht bemerken würde, wenn sie nicht einen Test machen würden, der nicht dafür konzipiert ist eine Diagnose bzgl einer Erkrankung zu liefern.

Bin schon gespannt, was in der nächsten Staffel Black Mirror alles so passiert.	2020-09-09 12:38:16.663	True	False
1054898589	1054898578	2000117799374	173339	1		Gerne!	2020-05-30 12:05:20.773	False	True
1054905019	1054904996	2000117799374	552174	1		MIST :( Hätte ich nix gesagt. *in den Hintern beiß*	2020-05-30 15:25:13.167	False	True
1054915156		2000117799374	151119	1		Danke Fritz	2020-05-30 20:15:33.330	False	True
1054915920	1054915912	2000117799374	731500	1		dann könnts ja zurück kommen.	2020-05-30 20:35:26.043	False	True
1054925442	1054925431	2000117799374	227257	1		Konzernbilanz !	2020-05-31 01:29:49.823	False	True
1054941763	1054941712	2000117805283	633790	1		na dann, ich hab eh keinen :)	2020-05-31 14:14:56.677	False	True
1054948930	1054948873	2000117805283	666430	1		Welcher Leichtsinn? Das Runterfahren war Schwachsinn...	2020-05-31 17:21:14.287	True	False
1054954500	1054954346	2000117805283	72651	1		jojo wir kennen den spin eh schon: Wien is schuld an so ziemlich allem was es gibt.	2020-05-31 20:02:10.680	False	True
1054955237		2000117805283	666691	1		Harmlos mutiert, wie damals bei SARS lol
Jetzt ist der Zeitpunkt wo österreichische Politiker stolz den bald ablaufenden Berg an Schutzausrüstung und Medis präsentieren.	2020-05-31 20:24:32.797	True	False
1054956731	1054956722	2000117805283	552174	1		Inzwischen scheint alles egal zu sein.	2020-05-31 21:21:18.503	False	True
1054977488	1054977421	2000117813455	72651	1		Was ist damit? zuwenig? zuviel? passts?	2020-06-01 15:12:28.723	False	True
1057888116	1057888070	2000119492368	97319	1	Lesetipp	https://www.deutsche-apotheker-zeitung.de/daz-az/2020/daz-33-2020/hauptsache-maske	2020-08-21 09:42:23.853	False	True
1057889468	1057889194	2000119492368	692724	1		Ist in Italien längst usus. Da trägt jeder Verkäufer, jede Verkäuferin eine Maske und niemand macht sich deswegen in die Hose. Man gewöhnt sich daran.	2020-08-21 10:17:07.430	True	False
1057890690		2000119492368	102165	1	Selbsttest im Büro	Nach ausgiebigem Test komme ich zu einem positiven Ergebnis:
Die Maske stört meinen Büroschlaf nicht!

Ein weiterer Vorteil ist, dass sie Kleinteile wie z.B. Büroklammern davon abhält, einen sichtbaren Abdruck auf der Wange zu hinterlassen. Wichtig ist auch die Signalwirkung für Kollegen: jeder sieht ich schlafe und alle verhalten sich deutlich leiser.	2020-08-21 10:50:38.167	False	True
1058060487	1058058469	2000119561802	152320	1		Das Ende der konstruierten Krise ausrufen und zum Tagesgeschehen zurückzukehren	2020-08-25 13:36:35.287	False	True
1058099462	1058098827	2000119585762	741688	1		Liegt wohl nicht an den Masken sondern der Blödheit der Leut, wie dein Kommentar eindrucksvoll beweist...	2020-08-26 14:18:18.880	False	True
1058102931		2000119585762	102046	1		Eine bzw mehrere Demonstrationen verbieten, weil man vermutet, dass sich die Teilnehmer nicht an die Hygieneregeln halten werden, finde ich ein starkes Stück.

Gilt ab sofort die Schuldvermutung?

Gibt es jetzt Zahlen über Cluster oder Infizierte bei der Berlin-Demo vor einigen Wochen? Die Inkubationszeit müsste längst überwunden sein.	2020-08-26 15:42:24.593	True	False
1057947364	1057946466	2000119519921	692230	1	Um was geht's Ihnen bitte?	Um das "Ansehen" Kroatiens?

Es geht vielmehr um die Reisefreudigkeit unserer Mitmenschen und ob man nicht einen Sommer lang daheim bleiben kann.....	2020-08-22 14:01:54.940	True	False
1058101052	1058100819	2000119585762	585833	1		Solche einfache Weltbilder sind doch das was Verschwörungstheorien bieten?	2020-08-26 14:58:31.367	False	True
1058217916	1058214881	2000119663284	572867	1		dauert eben eine Zeit bis die Infektionskette von den jüngeren zu den Alten  
bzw Vorerkrankten sich ausbreitet, anschließend auch wieder bis die Spitäler sich füllen, dann auch die Intensivstationen und zu guter Letzt die Friedhöhe. 
Sind Sie erst dann zufrieden oder sollten Versuche unternommen werden diese Entwicklung zu bremsen?	2020-08-29 17:34:23.050	False	True
1058300047	1058290969	2000119685463	566097	1		asona warum gibts dann in löndern mit strikter maskenpflich bzw in arabischen löndern wo frauen dies sowieso immer tragen dann genauso viele wenn nichtmehr fälle????	2020-08-31 20:47:16.060	True	False
1058437185	1058437147	2000119783957	682396	1		zuerst muss er mal come-en.	2020-09-04 08:54:00.650	False	True
1058437194		2000119783957	585694	1		Ein Land dessen Staatsbürger ich bin und das mich wegen einer Einreisesperre im Ausland stranden lässt ist aber auch eine ziemlich unleiwande Partie. Da wär ja sogar eine 40 tägige Quarantäne bei Wasser und Brot in Einzelhaft noch gschmeidiger ...	2020-09-04 08:54:17.297	False	True
1058443624		2000119783957	672498	1		Huhu	2020-09-04 10:29:08.067	False	True
1058484549	1058484522	2000119783957	728756	1		Pittesön	2020-09-05 12:41:07.517	False	True
1058494449	1058494359	2000119783957	738046	1		No risk no fun ;)	2020-09-05 19:19:58.793	False	True
1058495178		2000119808671	607049	1		ich  habe gar nicht gewusst, dass graz eine rote stadt ist
hätte er gern der hacker
typen wie hacker und luger werden dafür sorgen, dass bald keine roten städte mehr
gibt	2020-09-05 19:47:15.200	False	True
1058501863	1058501858	2000119783957	715216	1		Tschulio griaß di:) und gute nacht:)	2020-09-06 00:19:40.640	False	True
1058505587	1058505440	2000119783957	21273	1		https://das-augustin.at/	2020-09-06 08:15:01.630	False	True
1058506562		2000119783957	743107	1		Einen wunderschönen guten Morgen! 
Was für ein herrlicher verregneter Sonntag!	2020-09-06 08:52:19.200	False	True
1058517446	1058517431	2000119783957	728756	1		Wir grad hier im Ticker	2020-09-06 13:44:24.173	False	True
1058580384	1058580305	2000119783957	533242	1		Schau unbedingt nach!
Ruhiges gewissen = sanftes ruhekissen 8-)	2020-09-07 23:41:15.227	False	True
1058581394	1058581317	2000119783957	533242	1		Nein, ich möchte mich drüber nicht verbreitern. 
Ich habe mehre staatsbürgerschaften und mehrere Wohnsitze. Das geht. Nur die ö Behörden kramern regelmässig bis in meine  Unterhosen rum.	2020-09-08 00:40:29.070	False	True
1058590530		2000119846836	691524	1	Kurz und Co. wiedermal	beim Denken verunfallt.	2020-09-08 10:43:19.143	False	True
1054663517		2000117671399	701413	1	Ist Corona wirklich schon so abgeflaut	dass wir uns nun vor Terror fürchten muessen?

Warum nicht die Klimaapokalypse? Oder ist die jetzt auch weg dirch die Lockdowns?	2020-05-25 07:29:46.970	False	True
1054686874	1054686762	2000117671399	6293	1		Naja, der Schutz vor dem Auswerfen von Speicheltröpfchen ergibt schon Sinn, vor allem in der U-Bahn oder Geschäften. Aber im Zug von Wien nach Innsbruck zu glauben, dass ein Kind vier Stunden ruhig mit der Maske herumsitzt hat mit der realen Welt eben nichts zu tun.	2020-05-25 16:38:51.693	False	True
1054693796	1054693697	2000117671399	3457	1		Ich vergess immer, dass du das alles ernst meinst.	2020-05-25 19:36:25.673	False	True
1054706321		2000117694963	521718	1		hach jetzt werden auch briefe und packerl getestet - gut so	2020-05-26 07:20:48.053	True	False
1054719279		2000117694963	666843	1	die sollen scheissen gehn		2020-05-26 12:15:35.223	False	True
1054734009		2000117694963	586327	1	Es gibt keine Sperrstunde für Privatpersonen	sondern nur für Restaurants etc.

VdB hat also gegen gar nix verstoßen, aber die FPÖler waren ja noch nie sehr helle.	2020-05-26 17:53:41.220	True	False
1054867177	1054866955	2000117773115	5693	1		Vielleicht weil die Betroffenen keinen Test veranlasst haben. Bspw. keinen Arzt konsultiert haben.	2020-05-29 15:24:08.530	False	True
1054886836		2000117773115	735356	1		Kann zufrieden schlafen gehen- gute Nacht euch allen!

bis morgen	2020-05-30 00:13:48.303	False	True
1054895497	1054895202	2000117799374	151119	1		Beruhig Dich wieder, ab Mitte Juni geht es eh wieder los.
Die 30% waren auch schon vor Corona adipös.	2020-05-30 10:44:04.643	False	True
1054896753	1054896651	2000117799374	552174	1		Keine Wirtschaftzsapokalypse? Gehen wir nicht unter weil keiner was kaufen mag? Aggggeeehhh ihr habts so heftig darüber geschrieben. Wieder nix. Hab mich schon so aufs plündern gefreut das wir Wiederaufbauen können.	2020-05-30 11:17:45.500	False	True
1054934595		2000117805283	569933	1		Ich habe in den Weltraumflugartikel gepostet:
"Ein weiterer großer Schritt Richtung Zerstörung der Erde. Die Raumfahrt, die größte Misserfolgsgeschichte der Menschheit."
61 Rote bis jetzt, das wird heute mein Rekord!	2020-05-31 11:17:22.853	False	True
1054949325		2000117805283	552174	1		<=========>
Neuer Beitrag	2020-05-31 17:30:46.610	True	False
1054950152	1054950022	2000117805283	587964	1		Hui wer hat sich denn schlecht benommen dass du ihn ignorierst?	2020-05-31 17:50:34.967	False	True
1054958567	1054958522	2000117805283	72651	1		Es wird mit dem Summerton...	2020-05-31 22:27:12.100	False	True
1054977866	1054977728	2000117813455	676169	1		Ma bitte sagens das auch den Angehörigen der tausenden Verstorbenen in Italien, Großbritannien etc.	2020-06-01 15:25:36.323	False	True
1055511360	1055510675	2000118058906	166884	1		schon einmal richtige influenza gehabt? mit vier tagen vierzig grad fieber, und eine woche 38 grad, dann eine rekonvaleszentenzeit von einer weiteren woche, mit nachwirkungen bis zu einem monat - und auch länger?

also zweimal in meinem leben haben mir gereicht. 
und wenn sie die leute sehen, die ihre covid-erkrankung öffentlich gemacht haben, dann würden sie nicht mehr so sprechen.	2020-06-15 03:03:36.477	True	False
1054966613	1054966539	2000117813455	21273	1		In Österreich nimmt sich die Polizei auch gerne das Recht, Personen wegzuweisen, obwohl das eigentlich im Widerspruch zur Versammlungsfreiheit steht.	2020-06-01 09:40:29.417	False	True
1054973043	1054973011	2000117813455	552174	1		Bis 16:30 warten. Sonn und Feiertage herscht in ganz Österreich hier Chaos immer wieder.	2020-06-01 12:36:16.860	False	True
1054977734		2000117813455	572903	1		Es wird noch zu wenig geblödelt, dachte am Feiertag geht es vielleicht früher los :-)	2020-06-01 15:20:33.010	False	True
1054979965	1054979514	2000117813455	22470	1		Was haben die Kranken auf den Covid-Stationen im Krankenhaus dann?
Simulanten?
Muss meinen Kollegen mal fragen, wie lustig es war auf der Intensivstation 10 Tage lang, 2 Monate Krankenstand und jetzt hat er noch Probleme beim Stiegensteigen... der wird sicher von Bill Gates dafür bezahlt...	2020-06-01 16:42:54.540	False	True
1054983303	1054983286	2000117813455	21273	1		*freu*	2020-06-01 18:42:22.213	False	True
1055503955	1055490414	2000118058906	186687	1		Und ich kann jetzt endlich wieder einkaufen gehen.	2020-06-14 20:17:25.710	True	False
1055516060	1055515464	2000118058906	701838	1		die Leute beruhigen sich dann eh auf der Intensivstation wenn man asoziales Querulantentum einreißen lässt.	2020-06-15 09:28:37.277	False	True
1057756644	1057756590	2000119396183	566803	1		* reisst sich in Extase alle vom Leib *	2020-08-17 18:14:44.467	False	True
1057762099		2000119396183	107311	1		https://www.facebook.com/beachclubmakarana/photos/a.444868325525862/3464578123554852/?type=3&theater

Irgendwie kommt mir die Haltung des jungen Herrn links im Bild bekannt vor ... aber ich komm grad nicht drauf wo ich das schonmal gesehen habe.	2020-08-17 20:39:37.860	False	True
1057789171	1057788932	2000119417900	715838	1	es artet voll aus - schon jetzt, was heißt ausarten, es eskaliert total:	bereits 19 intensivbetten MIT corona besetzt - österreichweit	2020-08-18 14:29:45.017	True	False
1057790910		2000119417900	741648	1	19 Covid Patienten auf der Intensivstation	aber die Panik geht weiter.

Irrational.	2020-08-18 15:14:10.070	True	False
1057910752	1057907656	2000119492368	185084	1	Es geht darum, wie man die Zahlen präsentiert.	Und das erzeugt bei gewissen Menschen Angst, weil einfach keine Relationen hergestellt werden. Jüngstes Bsp.: das Kind eines Klienten fürchtet sich davor in die Schule zu gehen, obwohl sie gesund ist und in ihrem Alter keine Angst haben müsste. Warum hat sie Angst? Weil immer nur die nackten Zahlen präsentiert werden, ohne Verhältnismäßigkeit.
Und das wird nicht das einzige Kind sein, dem es so geht.

Ich sage nicht, man solle alle Vorsicht über Bord werfen, aber man sollte das alles seriöser berichten ohne gewissen Menschen Angst zu machen. Eine in Angst verharrende Gesellschaft ist das Letzte, was wir brauchen können.

Und nochmals: Sterblichkeit liegt bei 0,3% in etwa, vielleicht sogar niedriger, wenn viele ungetestete positiv sind

mfg	2020-08-21 21:23:27.847	True	False
1051797433	1051797213	2000116189812	508727	1		10% vielleicht wenns hoch her geht, die anderen 40% sind asymptomatisch, und die restlichen 50% 4 Tage Fieber, ich glaub wir sollten ned übertreiben....	2020-03-26 15:23:07.990	False	True
1054698241		2000117671399	42982	1	verhalten sie sich panisch und vermeiden sie ruhe!		2020-05-25 21:35:02.660	False	True
1054698390	1054698321	2000117671399	570331	1		du bist Höhepunkt deiner ticke -karriere	2020-05-25 21:39:38.993	False	True
1054708289		2000117694963	24338	1		Das ist mit America First nicht vereinbar!	2020-05-26 08:19:53.703	True	False
1054710486	1054709287	2000117694963	1782	1		Lust auf den ungetesteten Lebend-Impfstoff den sie dort verwenden?	2020-05-26 09:09:48.380	False	True
1054732499		2000117694963	583428	1		so hab ich auch immer beim referat gestottert	2020-05-26 17:13:01.227	False	True
1054734493		2000117694963	632823	1		Muse - Knights Of Cydonia
https://www.youtube.com/watch?v=G_sBOsh-vyI	2020-05-26 18:05:38.840	False	True
1054747370	1054747359	2000117694963	640583	1		das tut mir leid :(	2020-05-27 00:19:26.040	False	True
1054849881	1054849808	2000117773115	640481	1		Eigentlich wurscht.	2020-05-29 09:33:53.720	False	True
1054865438	1054865196	2000117773115	732719	1		Dann sollten Sie eine FFP 3 Maske tragen. Alle anderen schützen SIE nicht! Das scheint vielen immer noch nicht klar zu sein. 
Warum fällt die Maskenpflicht erst in 14 Tagen?	2020-05-29 14:49:29.760	False	True
1054868925	1054868838	2000117773115	552174	1		Zu Hydroxychloroquin gibts schon Studien aus Frankreich und GB die veröffentlicht wurden und ihm Wirkungslosigkeit bei Covid bescheinigen.	2020-05-29 16:06:17.070	False	True
1054873616	1054873569	2000117773115	694852	1		was is Pizza Terence Hill?	2020-05-29 18:19:16.903	False	True
1054885729	1054885704	2000117773115	651412	1		Oida, ich hab auch ein ganzes Blech gefr.....	2020-05-29 23:28:24.323	False	True
